Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MeanWorkingHours,StdWorkingHours,PercentOvertime,TotalDaysWorked
26,1,Travel_Frequently,Sales,14,3,Life Sciences,125,Male,2,Manager,Single,75100,0.0,18,3,7.0,3,6,0,4,3,3,3.0,3.0,3.0,6.999357638888889,0.30353892476248967,0.0,240
22,0,Travel_Rarely,Research & Development,16,5,Other,126,Male,1,Research Scientist,Married,29910,1.0,19,2,2.0,3,2,1,2,2,3,1.0,2.0,3.0,6.2862301587301594,0.3133736905185576,0.0,231
36,0,Travel_Rarely,Research & Development,1,3,Medical,127,Female,5,Healthcare Representative,Married,196360,1.0,12,1,10.0,3,10,9,0,3,3,2.0,3.0,3.0,6.366151129943503,0.30496031363116494,0.0,236
30,1,Travel_Frequently,Sales,3,2,Marketing,128,Male,3,Research Scientist,Single,11290,9.0,19,0,3.0,2,1,0,0,2,3,3.0,4.0,3.0,8.19166087962963,0.2964960977611691,72.91666666666666,240
37,0,Travel_Rarely,Research & Development,10,1,Technical Degree,129,Male,1,Sales Executive,Divorced,133410,1.0,14,1,18.0,3,18,12,17,3,3,4.0,1.0,2.0,6.4520891203703705,0.3144858885010653,0.0,240
40,0,Travel_Rarely,Research & Development,6,2,Medical,130,Male,3,Research Scientist,Divorced,43320,7.0,14,2,8.0,3,5,1,3,2,3,4.0,2.0,3.0,6.682986714975845,0.30104451979152297,0.0,230
42,0,Travel_Rarely,Research & Development,2,3,Medical,131,Female,4,Manager,Divorced,110310,3.0,12,1,8.0,2,5,1,2,2,3,2.0,1.0,3.0,7.482647754137116,0.29078024510367384,3.829787234042553,235
37,0,Travel_Rarely,Sales,9,1,Marketing,132,Male,3,Sales Executive,Single,44400,2.0,11,1,18.0,3,1,0,1,2,3,3.0,2.0,2.0,9.920131519274378,0.31224778841063316,100.0,245
43,0,Travel_Rarely,Sales,10,2,Life Sciences,133,Female,1,Sales Executive,Divorced,46170,1.0,11,0,25.0,2,25,3,9,3,3,1.0,2.0,3.0,7.415638297872341,0.293088114080437,0.851063829787234,235
40,0,Travel_Rarely,Sales,6,2,Life Sciences,134,Female,1,Laboratory Technician,Married,26470,6.0,13,0,20.0,2,1,0,0,2,3,2.0,3.0,3.0,7.495338468720822,0.2946767910672155,4.201680672268908,238
54,0,Travel_Rarely,Human Resources,9,3,Life Sciences,135,Female,2,Manufacturing Director,Married,63230,4.0,23,1,24.0,2,4,1,2,2,4,1.0,1.0,2.0,5.998969652471855,0.2869127640399374,0.0,227
34,0,Non-Travel,Research & Development,28,3,Medical,136,Male,1,Laboratory Technician,Married,56770,9.0,20,1,6.0,3,3,1,2,3,4,3.0,3.0,3.0,6.85954534662868,0.27310306627581565,0.0,234
31,0,Travel_Rarely,Research & Development,10,4,Life Sciences,137,Male,3,Sales Executive,Married,21870,1.0,15,1,13.0,2,13,3,12,2,3,2.0,1.0,1.0,6.131909722222222,0.3001398869523502,0.0,232
43,0,Travel_Frequently,Sales,14,3,Life Sciences,138,Female,1,Manufacturing Director,Married,37480,7.0,14,2,10.0,3,3,1,2,2,3,4.0,4.0,3.0,7.674805433186491,0.2816992504511669,9.691629955947137,227
43,0,Travel_Rarely,Sales,27,4,Life Sciences,139,Male,2,Sales Representative,Divorced,39770,4.0,18,1,8.0,3,5,0,2,3,3,3.0,3.0,3.0,8.878969421101774,0.3041975770780951,100.0,238
25,0,Travel_Rarely,Human Resources,7,2,Human Resources,140,Male,1,Manufacturing Director,Single,86330,1.0,19,1,5.0,2,5,1,3,4,3,2.0,4.0,3.0,10.89584530651341,0.3029045645476814,100.0,232
37,0,Non-Travel,Research & Development,1,3,Medical,141,Male,3,Laboratory Technician,Married,20080,3.0,22,0,15.0,5,13,10,7,2,4,2.0,3.0,3.0,10.692001669051024,0.316059215681778,100.0,233
31,0,Travel_Rarely,Research & Development,24,1,Medical,142,Male,3,Laboratory Technician,Married,44400,1.0,13,1,4.0,2,4,3,2,3,3,4.0,1.0,3.0,7.060316091954023,0.30103086110511307,0.0,232
39,0,Travel_Frequently,Research & Development,26,4,Technical Degree,143,Female,1,Sales Executive,Divorced,30670,1.0,20,1,21.0,5,21,1,6,1,4,2.0,3.0,3.0,9.009179138321997,0.29342148409748475,100.0,245
56,0,Travel_Frequently,Research & Development,20,4,Life Sciences,144,Female,3,Sales Executive,Married,53210,9.0,14,0,36.0,1,7,7,7,3,3,3.0,1.0,2.0,7.420447466294746,0.29434937502546565,3.3472803347280333,239
30,0,Travel_Rarely,Sales,5,4,Medical,145,Female,2,Manufacturing Director,Single,54100,0.0,17,1,6.0,2,5,4,4,3,3,2.0,3.0,3.0,7.585973922902495,0.3037800057607149,7.346938775510205,245
41,0,Travel_Rarely,Research & Development,7,3,Technical Degree,146,Female,3,Research Scientist,Married,27820,1.0,14,0,10.0,2,10,0,7,2,3,2.0,1.0,3.0,6.624136698939603,0.31718879148484846,0.0,241
28,0,Travel_Rarely,Research & Development,7,3,Medical,147,Male,3,Healthcare Representative,Divorced,119570,1.0,13,0,10.0,2,10,1,8,2,3,3.0,1.0,3.0,6.192764830508474,0.3172949031389228,0.0,236
25,1,Travel_Rarely,Research & Development,5,2,Life Sciences,148,Female,3,Laboratory Technician,Married,26600,5.0,13,0,6.0,3,2,0,2,3,3,1.0,1.0,3.0,6.472303436911488,0.31125536028734657,0.0,236
52,0,Travel_Rarely,Research & Development,26,2,Life Sciences,149,Female,2,Sales Representative,Married,33750,2.0,21,0,28.0,2,5,0,4,2,4,4.0,3.0,3.0,8.195051440329218,0.3099144595174424,68.3127572016461,243
45,0,Travel_Rarely,Research & Development,2,3,Medical,150,Female,1,Sales Executive,Married,50980,3.0,14,1,8.0,4,2,0,2,3,3,1.0,4.0,2.0,6.787695733708391,0.2711721553327634,0.0,237
52,0,Travel_Rarely,Research & Development,12,3,Medical,151,Male,2,Research Scientist,Married,48780,2.0,11,1,31.0,3,5,1,4,3,3,4.0,4.0,1.0,7.3021394799054375,0.3024378332967592,1.702127659574468,235
42,0,Travel_Frequently,Sales,10,3,Marketing,152,Female,2,Healthcare Representative,Divorced,28370,2.0,13,1,19.0,0,5,0,2,2,3,1.0,3.0,3.0,6.822407010014305,0.3081573721747958,0.0,233
30,0,Travel_Rarely,Sales,25,3,Marketing,153,Male,1,Sales Executive,Single,24060,2.0,20,1,11.0,5,5,0,2,3,4,3.0,4.0,3.0,7.322458937198068,0.2973920442283458,1.3043478260869565,230
60,0,Travel_Rarely,Research & Development,10,3,Life Sciences,154,Female,1,Manufacturing Director,Married,22690,5.0,18,1,33.0,4,29,11,10,3,3,1.0,1.0,1.0,6.164361829501916,0.3137038797147045,0.0,232
46,0,Travel_Rarely,Sales,19,4,Marketing,155,Female,1,Sales Executive,Divorced,41080,2.0,14,0,19.0,5,10,0,8,2,3,3.0,3.0,2.0,7.610284810126584,0.2931831725919454,9.282700421940929,237
42,0,Travel_Frequently,Research & Development,18,4,Technical Degree,156,Male,4,Sales Executive,Married,132060,0.0,13,2,7.0,2,6,0,4,3,3,4.0,4.0,4.0,6.5951353874883285,0.31762598634708655,0.0,238
24,1,Travel_Rarely,Research & Development,27,2,Medical,157,Male,1,Research Scientist,Single,104220,1.0,17,1,6.0,0,5,1,4,2,3,1.0,2.0,3.0,10.648925376647835,0.29718323206426117,100.0,236
34,1,Travel_Frequently,Research & Development,5,3,Medical,158,Male,2,Research Scientist,Divorced,137440,0.0,20,1,3.0,3,2,1,0,3,4,4.0,3.0,2.0,6.20442731277533,0.2817558728254348,0.0,227
38,0,Travel_Frequently,Sales,3,3,Marketing,159,Female,2,Sales Executive,Married,49070,1.0,11,1,1.0,3,1,0,0,3,3,4.0,4.0,3.0,8.591902250351618,0.29943937157059,96.20253164556962,237
40,0,Travel_Rarely,Sales,26,4,Marketing,160,Female,1,Sales Executive,Married,34820,0.0,18,1,21.0,2,20,1,12,2,3,3.0,3.0,3.0,6.001353864734299,0.29420992354806236,0.0,230
26,0,Travel_Rarely,Research & Development,3,2,Medical,161,Female,4,Healthcare Representative,Divorced,24360,1.0,24,0,3.0,2,3,0,2,4,4,1.0,4.0,1.0,6.281751101321586,0.30534639863802493,0.0,227
30,0,Non-Travel,Research & Development,15,3,Medical,162,Female,2,Sales Executive,Married,23800,4.0,18,3,9.0,2,5,1,4,2,3,3.0,4.0,1.0,7.9055698005698,0.2835994815047684,35.47008547008547,234
29,0,Travel_Rarely,Research & Development,8,3,Medical,163,Female,3,Manufacturing Director,Married,194310,1.0,11,0,10.0,3,10,0,7,3,3,2.0,3.0,3.0,7.175699035812673,0.29091773650099967,0.0,242
29,1,Travel_Rarely,Research & Development,19,4,Life Sciences,164,Male,3,Research Scientist,Married,17900,5.0,16,1,6.0,4,2,1,1,2,3,3.0,2.0,4.0,6.651255274261603,0.30586834306101834,0.0,237
19,1,Travel_Rarely,Research & Development,4,3,Medical,165,Male,1,Sales Executive,Single,76440,1.0,15,2,1.0,2,1,0,0,3,3,1.0,4.0,4.0,7.906068376068376,0.3091787540339843,38.46153846153847,234
30,0,Non-Travel,Research & Development,2,4,Life Sciences,166,Female,3,Research Scientist,Married,51310,0.0,15,1,10.0,2,9,7,8,3,3,3.0,1.0,3.0,6.718815667131566,0.30995083083434627,0.0,239
57,0,Travel_Rarely,Research & Development,2,2,Life Sciences,167,Male,4,Research Scientist,Divorced,63060,3.0,12,1,32.0,3,1,0,0,3,3,1.0,4.0,2.0,6.290588023088024,0.3214312141671514,0.0,231
50,0,Travel_Rarely,Sales,10,4,Life Sciences,168,Female,3,Manager,Married,47870,0.0,12,0,28.0,3,27,15,7,3,3,2.0,3.0,3.0,7.178114997713763,0.2873247379313461,0.0,243
30,0,Non-Travel,Sales,10,2,Life Sciences,169,Male,3,Laboratory Technician,Single,188800,0.0,22,1,12.0,3,11,6,7,3,4,3.0,4.0,2.0,6.286431712962963,0.31786984070137647,0.0,240
60,0,Travel_Frequently,Research & Development,16,3,Life Sciences,170,Female,4,Laboratory Technician,Married,23390,4.0,20,0,22.0,4,18,13,11,3,4,3.0,1.0,4.0,7.217978595478596,0.2867364080701572,0.4329004329004329,231
47,0,Travel_Rarely,Research & Development,1,3,Technical Degree,171,Male,5,Manufacturing Director,Divorced,135700,5.0,16,2,20.0,2,5,0,4,2,3,1.0,4.0,3.0,7.8090893719806775,0.2994219886801702,25.65217391304348,230
46,0,Travel_Rarely,Sales,4,1,Technical Degree,172,Male,1,Laboratory Technician,Married,67120,6.0,21,1,26.0,3,3,0,1,2,4,1.0,3.0,1.0,6.805152662993573,0.3217133560186318,0.0,242
35,0,Travel_Rarely,Research & Development,15,2,Medical,173,Female,2,Laboratory Technician,Single,54060,0.0,12,1,6.0,2,5,4,3,3,3,4.0,3.0,3.0,6.484045584045584,0.2910168832257546,0.0,234
54,0,Travel_Rarely,Research & Development,2,4,Medical,174,Male,2,Human Resources,Single,89380,7.0,11,3,19.0,2,1,0,0,3,3,3.0,3.0,3.0,7.651214845550945,0.3113963243817584,12.863070539419086,241
34,0,Travel_Rarely,Sales,8,2,Life Sciences,175,Male,1,Laboratory Technician,Divorced,24390,3.0,11,2,14.0,2,7,5,7,4,3,4.0,3.0,3.0,7.585962725546059,0.28193287757518476,4.700854700854701,234
46,0,Travel_Rarely,Research & Development,2,3,Life Sciences,176,Male,1,Healthcare Representative,Married,88370,2.0,18,0,15.0,3,3,1,2,2,3,3.0,4.0,3.0,9.179540598290597,0.2796819745453709,100.0,234
31,0,Travel_Rarely,Research & Development,7,3,Life Sciences,177,Male,2,Research Director,Divorced,53430,1.0,14,1,13.0,3,13,0,8,3,3,3.0,2.0,4.0,6.378153248587571,0.28557392697102985,0.0,236
33,1,Travel_Rarely,Research & Development,10,3,Life Sciences,178,Female,4,Research Director,Married,67280,7.0,22,0,15.0,2,7,7,7,2,4,2.0,3.0,4.0,8.47764719848053,0.28364752604445653,97.00854700854701,234
33,1,Travel_Rarely,Sales,5,4,Marketing,179,Male,2,Research Director,Divorced,66520,7.0,25,0,8.0,5,4,1,3,3,4,1.0,4.0,3.0,6.9651218123861565,0.3107600448154291,0.0,244
30,0,Travel_Rarely,Research & Development,2,3,Life Sciences,180,Male,1,Sales Executive,Single,48500,0.0,12,1,4.0,4,3,1,2,3,3,4.0,2.0,3.0,6.4746207929921615,0.32755890408788774,0.0,241
35,0,Travel_Rarely,Research & Development,12,2,Medical,181,Female,2,Sales Representative,Married,28090,4.0,23,1,10.0,2,8,0,0,1,4,4.0,3.0,3.0,8.876004361799817,0.29073080828541453,100.0,242
31,1,Travel_Frequently,Research & Development,22,2,Medical,182,Female,2,Sales Executive,Married,56890,3.0,15,2,12.0,2,1,0,0,2,3,1.0,3.0,3.0,6.588341861598441,0.2946129207313894,0.0,228
34,1,Travel_Frequently,Sales,17,1,Marketing,183,Male,1,Research Director,Divorced,20010,9.0,22,1,11.0,5,3,0,2,4,4,2.0,1.0,3.0,10.995573136427566,0.2980081337029413,100.0,237
42,0,Travel_Frequently,Research & Development,2,4,Medical,184,Female,1,Research Scientist,Married,29770,4.0,15,3,8.0,3,2,2,0,2,3,2.0,3.0,3.0,7.810652071563088,0.2839610844648918,25.0,236
36,0,Non-Travel,Research & Development,3,4,Medical,185,Male,1,Research Scientist,Single,40250,1.0,11,0,10.0,3,10,9,7,3,3,2.0,4.0,2.0,7.22925660291439,0.25575696495079453,0.0,244
22,1,Travel_Frequently,Research & Development,7,3,Medical,186,Female,2,Laboratory Technician,Single,37850,5.0,13,2,4.0,2,2,1,2,3,3,3.0,3.0,3.0,6.419389838556505,0.30417928687889845,0.0,234
48,0,Travel_Rarely,Research & Development,6,3,Medical,187,Male,1,Laboratory Technician,Married,108540,2.0,14,1,14.0,6,9,6,7,3,3,2.0,4.0,3.0,6.779623617123617,0.2988069046643844,0.0,231
55,0,Travel_Rarely,Research & Development,1,3,Medical,188,Female,1,Sales Executive,Single,120310,3.0,11,0,37.0,5,10,7,7,3,3,1.0,2.0,3.0,7.390809591642925,0.3005239185765527,2.564102564102564,234
41,0,Non-Travel,Research & Development,3,2,Life Sciences,189,Female,2,Research Scientist,Single,99360,7.0,17,1,16.0,2,14,1,10,2,3,4.0,4.0,3.0,6.192049516908213,0.2994084289124908,0.0,230
35,0,Travel_Rarely,Research & Development,22,3,Medical,190,Female,1,Sales Representative,Married,29660,9.0,18,0,15.0,2,11,6,9,2,3,2.0,3.0,3.0,6.0146602288984266,0.31922898146852524,0.0,233
40,0,Travel_Rarely,Research & Development,15,3,Life Sciences,191,Female,2,Laboratory Technician,Single,25710,7.0,14,0,22.0,1,20,5,13,3,3,2.0,3.0,3.0,7.3010291438979955,0.28127260458875664,1.2295081967213115,244
39,0,Travel_Frequently,Research & Development,12,1,Medical,192,Male,1,Research Scientist,Married,99910,1.0,16,1,8.0,3,8,0,7,3,3,3.0,3.0,3.0,7.061997245179064,0.3221918689078443,0.0,242
31,0,Travel_Rarely,Research & Development,1,4,Life Sciences,193,Male,3,Research Director,Single,61420,4.0,13,2,10.0,2,6,0,5,2,3,2.0,4.0,4.0,8.724735996326904,0.2944009203655797,99.17355371900827,242
42,0,Travel_Rarely,Research & Development,5,3,Medical,194,Male,3,Sales Executive,Married,53900,1.0,14,0,10.0,3,10,5,8,3,3,4.0,1.0,2.0,10.807604755178907,0.29708611571837906,100.0,236
45,0,Travel_Rarely,Research & Development,2,1,Medical,195,Female,4,Sales Executive,Married,44040,0.0,23,0,9.0,2,8,3,7,3,4,4.0,2.0,4.0,7.410288839724681,0.2965028205041489,2.6548672566371683,226
26,1,Travel_Frequently,Research & Development,2,1,Life Sciences,196,Female,2,Laboratory Technician,Divorced,59930,0.0,12,0,8.0,3,7,1,0,3,3,3.0,3.0,2.0,9.190491803278688,0.2871904099127399,100.0,244
29,0,Travel_Rarely,Research & Development,5,3,Medical,197,Male,1,Research Scientist,Divorced,51300,4.0,11,0,8.0,3,3,1,2,2,3,4.0,4.0,4.0,7.393010477582846,0.2960476469064114,0.8771929824561403,228
33,0,Travel_Rarely,Research & Development,16,3,Medical,198,Female,1,Laboratory Technician,Divorced,20900,4.0,16,0,10.0,2,6,0,5,3,3,1.0,3.0,3.0,7.402587597971416,0.28141664392584015,1.2448132780082988,241
31,0,Travel_Rarely,Research & Development,2,4,Life Sciences,199,Female,1,Sales Executive,Divorced,29090,9.0,14,2,10.0,2,5,0,1,3,3,3.0,4.0,2.0,6.71170821462488,0.2803475269413644,0.0,234
18,1,Travel_Frequently,Research & Development,2,3,Technical Degree,200,Male,1,Sales Executive,Single,34680,1.0,18,2,0.0,4,0,0,0,4,3,2.0,2.0,3.0,9.230231673582296,0.34259005136191334,100.0,241
40,0,Non-Travel,Research & Development,1,4,Technical Degree,201,Female,2,Laboratory Technician,Divorced,30680,3.0,19,0,20.0,3,1,0,1,2,3,3.0,1.0,3.0,6.880860065086006,0.28840806863942103,0.0,239
41,0,Non-Travel,Research & Development,23,3,Life Sciences,202,Male,2,Manufacturing Director,Single,26700,2.0,15,2,10.0,2,8,0,7,2,3,1.0,3.0,3.0,9.292572463768117,0.2950324876962501,100.0,230
26,0,Travel_Rarely,Research & Development,9,4,Medical,203,Male,3,Healthcare Representative,Divorced,26930,5.0,17,3,8.0,3,0,0,0,2,3,1.0,3.0,3.0,6.016148714216399,0.27538900143089856,0.0,229
35,0,Travel_Rarely,Research & Development,16,4,Medical,204,Male,2,Human Resources,Single,95260,1.0,15,0,5.0,2,5,0,3,2,3,1.0,3.0,3.0,6.326000243664718,0.29886865603859963,0.0,228
34,0,Travel_Rarely,Research & Development,26,3,Medical,205,Male,1,Laboratory Technician,Single,52370,1.0,19,1,10.0,3,10,5,7,2,3,4.0,4.0,3.0,6.406121659634318,0.3033329923727516,0.0,237
26,1,Travel_Rarely,Sales,1,3,Marketing,206,Female,2,Manufacturing Director,Single,24260,1.0,22,0,1.0,3,1,0,0,1,4,3.0,4.0,1.0,8.751425846447304,0.2841522528623809,99.57081545064378,233
37,0,Travel_Rarely,Research & Development,8,1,Life Sciences,207,Male,1,Sales Executive,Single,41930,4.0,16,1,12.0,5,6,1,2,3,3,2.0,4.0,4.0,7.389827546296297,0.3111743066271454,3.3333333333333335,240
46,0,Travel_Frequently,Research & Development,4,1,Medical,208,Male,5,Human Resources,Married,29110,5.0,13,0,28.0,3,2,1,2,3,3,1.0,3.0,2.0,6.196189083820663,0.28897720504139,0.0,228
41,0,Travel_Rarely,Research & Development,24,1,Life Sciences,209,Male,1,Research Director,Married,26610,7.0,14,1,22.0,2,18,11,8,3,3,2.0,1.0,3.0,7.706279637377963,0.2987072575201067,18.828451882845187,239
37,0,Non-Travel,Research & Development,7,2,Medical,210,Male,1,Sales Executive,Divorced,20280,1.0,16,1,9.0,3,9,7,7,3,3,1.0,2.0,3.0,7.506634393729828,0.2994383331955333,6.224066390041494,241
52,0,Travel_Rarely,Sales,2,1,Medical,211,Male,1,Laboratory Technician,Divorced,99800,2.0,11,1,18.0,2,10,6,9,3,3,4.0,1.0,3.0,9.075687613843352,0.28268167164803065,100.0,244
32,1,Non-Travel,Research & Development,7,2,Life Sciences,212,Female,2,Research Director,Married,32980,8.0,22,0,6.0,4,4,1,2,2,4,4.0,3.0,3.0,5.993242277547257,0.3158022480182909,0.0,241
24,0,Travel_Frequently,Sales,22,3,Life Sciences,213,Female,1,Healthcare Representative,Married,29350,0.0,14,2,3.0,5,2,2,1,2,3,4.0,4.0,3.0,6.030856290174472,0.293947034869744,0.0,242
38,0,Travel_Rarely,Research & Development,5,3,Life Sciences,214,Female,1,Research Scientist,Married,154270,3.0,16,1,18.0,2,1,0,0,3,3,3.0,3.0,3.0,6.020102278010228,0.2934743827169548,0.0,239
37,0,Travel_Rarely,Research & Development,1,4,Technical Degree,215,Female,5,Research Scientist,Married,39440,6.0,11,2,8.0,3,6,4,3,3,3,2.0,2.0,2.0,6.899095171120487,0.2837607405360753,0.0,237
49,0,Travel_Rarely,Sales,21,1,Life Sciences,216,Male,1,Sales Executive,Divorced,40110,1.0,18,2,31.0,2,31,0,9,1,3,4.0,3.0,3.0,10.781685108344858,0.29254203692235725,100.0,241
24,0,Travel_Rarely,Sales,1,3,Marketing,217,Female,1,Sales Executive,Married,34070,1.0,15,2,6.0,2,6,1,4,2,3,2.0,4.0,3.0,8.983126503126503,0.31303998290075646,100.0,231
26,0,Travel_Rarely,Research & Development,19,4,Technical Degree,218,Female,4,Sales Executive,Married,119940,1.0,14,1,6.0,6,5,1,4,3,3,1.0,2.0,4.0,7.38342516069789,0.3045028581121141,2.8925619834710745,242
24,0,Travel_Rarely,Sales,7,3,Medical,219,Female,1,Laboratory Technician,Married,12320,1.0,12,0,1.0,4,1,0,0,1,3,4.0,2.0,3.0,6.823666187739463,0.2857010537026928,0.0,232
50,0,Travel_Frequently,Sales,2,2,Marketing,220,Male,1,Sales Executive,Married,29600,1.0,14,3,32.0,2,32,10,7,3,3,1.0,2.0,3.0,6.789116575591986,0.28110095505763893,0.0,244
25,0,Travel_Rarely,Research & Development,2,3,Life Sciences,221,Male,1,Research Scientist,Married,190940,1.0,16,0,7.0,3,7,0,6,2,3,2.0,3.0,3.0,7.409312285854136,0.3267320030370371,3.0837004405286343,227
24,1,Travel_Frequently,Research & Development,2,3,Medical,222,Male,2,Research Scientist,Married,39190,1.0,21,0,6.0,3,6,1,2,3,4,1.0,3.0,3.0,10.825435862691963,0.3144713881121912,100.0,246
30,1,Travel_Frequently,Research & Development,9,3,Other,223,Male,2,Healthcare Representative,Married,68250,1.0,14,0,1.0,2,1,0,0,3,3,2.0,1.0,4.0,6.877650214592274,0.3238862590608576,0.0,233
34,0,Travel_Rarely,Sales,6,2,Life Sciences,224,Male,4,Research Director,Married,102480,1.0,12,1,6.0,4,6,1,3,3,3,2.0,4.0,3.0,8.906513949013949,0.300622288729501,100.0,231
31,1,Travel_Rarely,Research & Development,9,1,Medical,225,Female,1,Sales Representative,Divorced,189470,2.0,12,2,9.0,2,3,1,2,2,3,2.0,1.0,1.0,6.68345188284519,0.2913482812442525,0.0,239
35,0,Travel_Rarely,Research & Development,2,3,Life Sciences,226,Female,5,Sales Executive,Single,24960,4.0,17,3,9.0,3,3,0,2,3,3,1.0,4.0,3.0,7.924495583449559,0.3028206574520612,38.07531380753138,239
31,0,Travel_Rarely,Sales,1,3,Marketing,227,Female,2,Sales Executive,Divorced,64650,4.0,17,0,13.0,3,7,5,7,3,3,1.0,4.0,4.0,6.310503323836656,0.2945873413122538,0.0,234
27,0,Travel_Rarely,Sales,22,4,Medical,228,Male,1,Sales Representative,Divorced,22060,0.0,14,1,6.0,4,5,0,3,3,3,1.0,3.0,2.0,7.887926545792655,0.28261466604315655,32.21757322175732,239
37,0,Travel_Rarely,Sales,9,4,Marketing,229,Female,2,Laboratory Technician,Married,20860,4.0,14,0,17.0,3,3,1,0,3,3,4.0,3.0,2.0,8.882879515317788,0.28577131015391677,100.0,243
20,0,Travel_Rarely,Research & Development,17,4,Medical,230,Female,1,Sales Representative,Single,22930,1.0,13,2,1.0,3,1,0,0,1,3,4.0,2.0,4.0,7.089900137741046,0.29120348225637405,0.0,242
42,0,Travel_Rarely,Research & Development,28,4,Life Sciences,231,Female,2,Manufacturing Director,Married,26450,1.0,15,0,10.0,5,10,2,2,3,3,3.0,4.0,3.0,7.490815602836879,0.3234472728465094,5.106382978723404,235
43,0,Travel_Rarely,Research & Development,10,5,Technical Degree,232,Female,2,Sales Executive,Divorced,26830,4.0,11,0,21.0,3,1,0,0,3,3,2.0,4.0,2.0,8.685538548752834,0.3003835899464313,98.77551020408163,245
38,0,Travel_Rarely,Human Resources,2,4,Medical,233,Male,1,Human Resources,Single,20140,3.0,17,1,8.0,5,0,0,0,4,3,3.0,1.0,2.0,6.802448347107439,0.3038242328140209,0.0,242
43,0,Travel_Frequently,Sales,4,3,Medical,234,Female,2,Healthcare Representative,Divorced,34190,3.0,11,1,10.0,5,8,4,7,3,3,4.0,3.0,3.0,9.126422039323273,0.28367009399703275,100.0,243
48,0,Travel_Rarely,Research & Development,8,1,Medical,235,Male,2,Laboratory Technician,Married,53760,7.0,13,1,21.0,3,3,0,2,4,3,4.0,1.0,1.0,7.0165869667135485,0.3042297026743526,0.42194092827004215,237
44,0,Travel_Rarely,Sales,29,4,Marketing,236,Male,2,Sales Executive,Single,19510,4.0,22,3,10.0,4,2,0,2,4,4,1.0,3.0,4.0,6.7042970272904485,0.286073785856815,0.0,228
34,0,Travel_Rarely,Research & Development,13,4,Life Sciences,237,Female,1,Laboratory Technician,Divorced,23410,1.0,20,2,8.0,3,8,0,6,2,4,3.0,3.0,3.0,8.402038626609443,0.2783401604479682,91.84549356223177,233
27,1,Travel_Rarely,Sales,27,3,Life Sciences,238,Male,2,Research Scientist,Divorced,22930,0.0,18,0,5.0,0,4,0,2,3,3,3.0,1.0,3.0,6.483074151557415,0.2897054766051752,0.0,239
21,0,Travel_Rarely,Sales,16,2,Life Sciences,239,Male,3,Sales Executive,Single,87260,1.0,11,1,3.0,2,3,1,2,1,3,3.0,3.0,3.0,7.233100241545894,0.30111055128109115,0.43478260869565216,230
44,0,Travel_Rarely,Research & Development,2,2,Life Sciences,240,Male,1,Laboratory Technician,Married,40110,4.0,14,1,26.0,2,2,0,1,3,3,4.0,4.0,4.0,8.69020202020202,0.31661197124866197,98.26839826839827,231
